	pubchem-id	disease-id	type
10979	23931	MESH:D008569	marker/mechanism
10980	23931	MESH:D024821	marker/mechanism
10981	23931	MESH:D000067877	marker/mechanism
10982	23931	MESH:D007859	marker/mechanism
10983	23931	MESH:D065886	marker/mechanism
10984	23931	MESH:D013163	marker/mechanism
10985	23931	MESH:D008232	marker/mechanism
10986	23931	MESH:D005262	marker/mechanism
10987	23931	MESH:D001321	marker/mechanism
10988	23931	MESH:D058186	marker/mechanism
10989	23931	MESH:D005128	marker/mechanism
10990	23931	MESH:D009358	marker/mechanism
10991	23931	MESH:D005234	marker/mechanism
10992	23931	MESH:D009410	marker/mechanism
10993	23931	MESH:D003324	marker/mechanism
10994	23931	MESH:D006973	marker/mechanism
10995	23931	MESH:D001724	marker/mechanism
10996	23931	MESH:D007248	marker/mechanism
10997	23931	MESH:D019954	marker/mechanism
10998	23931	MESH:D002493	marker/mechanism
10999	23931	MESH:D009395	marker/mechanism
11000	23931	MESH:D007160	marker/mechanism
11001	23931	MESH:D049188	marker/mechanism
11002	23931	MESH:D006943	marker/mechanism
11003	23931	MESH:D017449	marker/mechanism
11004	23931	MESH:D000170	marker/mechanism
11005	23931	MESH:D015228	marker/mechanism
11006	23931	MESH:D001249	marker/mechanism
11007	23931	MESH:D028361	marker/mechanism
11008	23931	MESH:D001327	marker/mechanism
11009	23931	MESH:D009069	marker/mechanism
11010	23931	MESH:D051346	marker/mechanism
11011	23931	MESH:D009422	marker/mechanism
11012	23931	MESH:D010523	marker/mechanism
11013	23931	MESH:D012128	marker/mechanism
11014	23931	MESH:D056486	marker/mechanism
11015	23931	MESH:D008607	marker/mechanism
11016	23931	MESH:D007674	marker/mechanism
11017	23931	MESH:D008831	marker/mechanism
11018	23931	MESH:D009402	marker/mechanism
11019	23931	MESH:D017512	marker/mechanism
11020	23931	MESH:D020262	marker/mechanism
11021	23931	MESH:D001835	marker/mechanism
11022	23931	MESH:D020258	marker/mechanism
11023	23931	MESH:D011236	marker/mechanism
11024	23931	MESH:D002311	marker/mechanism
11025	23931	MESH:D007249	marker/mechanism
11026	23931	MESH:D048629	marker/mechanism
11027	23931	MESH:D015433	marker/mechanism
11028	23931	MESH:D002386	marker/mechanism
11029	23931	MESH:D009404	marker/mechanism
11030	23931	MESH:D002869	marker/mechanism
11031	23931	MESH:D003924	marker/mechanism
11032	23931	MESH:D002318	marker/mechanism
11033	23931	MESH:D009461	marker/mechanism
11034	23931	MESH:D007154	marker/mechanism
11035	23931	MESH:D009765	marker/mechanism
11036	23931	MESH:D010468	marker/mechanism
11037	23931	MESH:D007247	marker/mechanism
11038	23931	MESH:D003072	marker/mechanism
11039	23931	MESH:D006942	marker/mechanism
11040	23931	MESH:D000690	marker/mechanism
11041	23931	MESH:D011507	marker/mechanism
11042	23931	MESH:D011297	marker/mechanism
11043	23931	MESH:D003922	therapeutic
11044	23931	MESH:D005076	marker/mechanism
11045	23932	MESH:D011183	marker/mechanism
11046	23932	MESH:D003731	marker/mechanism
11047	23932	MESH:D003920	marker/mechanism
11048	23932	MESH:D007674	marker/mechanism
11049	23932	MESH:D007333	marker/mechanism
11050	23954	MESH:D009336	marker/mechanism
11051	23954	MESH:D001649	marker/mechanism
11052	23954	MESH:D009410	marker/mechanism
11053	23954	MESH:D003643	marker/mechanism
11054	23954	MESH:D009395	marker/mechanism
11055	23954	MESH:D006461	marker/mechanism
11056	23954	MESH:D001791	marker/mechanism
11057	23954	MESH:D003715	therapeutic
11058	23954	MESH:D001327	marker/mechanism
11059	23954	MESH:D011041	marker/mechanism
11060	23954	MESH:D002056	therapeutic
11061	23954	MESH:D008171	marker/mechanism
11062	23954	MESH:D006332	marker/mechanism
11063	23954	MESH:D056486	marker/mechanism
11064	23954	MESH:D006965	marker/mechanism
11065	23954	MESH:D002547	marker/mechanism
11066	23954	MESH:D007249	marker/mechanism
11067	23954	MESH:D019457	marker/mechanism
11068	23954	MESH:D048629	marker/mechanism
11069	23954	MESH:D009461	marker/mechanism
11070	23954	MESH:D003924	marker/mechanism
11071	23954	MESH:D007154	therapeutic
11072	23954	MESH:D001129	marker/mechanism
11073	23954	MESH:D007249	therapeutic
11074	23963	MESH:D065886	marker/mechanism
11075	23973	MESH:D009336	marker/mechanism
11076	23973	MESH:D015431	marker/mechanism
11077	23973	MESH:D065886	marker/mechanism
11078	23973	MESH:D001847	marker/mechanism
11079	23973	MESH:D010024	marker/mechanism
11080	23973	MESH:D003324	marker/mechanism
11081	23973	MESH:D006973	marker/mechanism
11082	23973	MESH:D008850	marker/mechanism
11083	23973	MESH:D001724	marker/mechanism
11084	23973	MESH:D011230	marker/mechanism
11085	23973	MESH:D053713	marker/mechanism
11086	23973	MESH:D002471	marker/mechanism
11087	23973	MESH:D006554	marker/mechanism
11088	23973	MESH:D006029	marker/mechanism
11089	23973	MESH:D008175	marker/mechanism
11090	23973	MESH:D001008	marker/mechanism
11091	23973	MESH:D000075322	marker/mechanism
11092	23973	MESH:D002295	marker/mechanism
11093	23973	MESH:D007674	marker/mechanism
11094	23973	MESH:D009369	marker/mechanism
11095	23973	MESH:D002318	marker/mechanism
11096	23973	MESH:D014652	marker/mechanism
11097	23973	MESH:D009361	marker/mechanism
11098	23973	MESH:D050197	marker/mechanism
11099	23973	MESH:D010018	marker/mechanism
11100	23973	MESH:D007247	marker/mechanism
11101	23973	MESH:D006331	marker/mechanism
11102	23973	MESH:D007676	marker/mechanism
11103	23973	MESH:D016491	marker/mechanism
11104	23973	MESH:D011297	marker/mechanism
11105	23973	MESH:D013733	marker/mechanism
11106	23973	MESH:D009436	marker/mechanism
11107	23973	MESH:D011471	marker/mechanism
11108	23973	MESH:D000419	marker/mechanism
11109	23973	MESH:D009845	marker/mechanism
11110	23973	MESH:D051437	marker/mechanism
11111	23973	MESH:D000013	marker/mechanism
11112	23973	MESH:D007859	marker/mechanism
11113	23973	MESH:D003866	marker/mechanism
11114	23973	MESH:D008228	marker/mechanism
11115	23973	MESH:D007680	marker/mechanism
11116	23973	MESH:D005128	marker/mechanism
11117	23973	MESH:D009358	marker/mechanism
11118	23973	MESH:D007248	marker/mechanism
11119	23973	MESH:D066126	marker/mechanism
11120	23973	MESH:D049188	marker/mechanism
11121	23973	MESH:D009203	marker/mechanism
11122	23973	MESH:D028361	marker/mechanism
11123	23973	MESH:D010182	marker/mechanism
11124	23973	MESH:D050177	marker/mechanism
11125	23973	MESH:D001943	marker/mechanism
11126	23973	MESH:D011629	marker/mechanism
11127	23973	MESH:D009389	marker/mechanism
11128	23973	MESH:D006333	marker/mechanism
11129	23973	MESH:D008268	marker/mechanism
11130	23973	MESH:D011225	marker/mechanism
11131	23973	MESH:D020521	marker/mechanism
11132	23973	MESH:D006949	marker/mechanism
11133	23973	MESH:D006965	marker/mechanism
11134	23973	MESH:D007249	marker/mechanism
11135	23973	MESH:D009765	marker/mechanism
11136	23973	MESH:D002869	marker/mechanism
11137	23973	MESH:D064420	marker/mechanism
11138	23973	MESH:D013610	marker/mechanism
11139	23973	MESH:D058226	marker/mechanism
11140	23973	MESH:D009784	marker/mechanism
11141	23973	MESH:D003920	marker/mechanism
11142	23973	MESH:D008569	marker/mechanism
11143	23973	MESH:D024821	marker/mechanism
11144	23973	MESH:D011141	marker/mechanism
11145	23973	MESH:D020431	marker/mechanism
11146	23973	MESH:D058729	marker/mechanism
11147	23973	MESH:D001284	marker/mechanism
11148	23973	MESH:D005355	marker/mechanism
11149	23973	MESH:D009393	marker/mechanism
11150	23973	MESH:D003731	marker/mechanism
11151	23973	MESH:D011654	marker/mechanism
11152	23973	MESH:D064793	marker/mechanism
11153	23973	MESH:D000544	marker/mechanism
11154	23973	MESH:D003643	marker/mechanism
11155	23973	MESH:D000015	marker/mechanism
11156	23973	MESH:D018149	marker/mechanism
11157	23973	MESH:D000740	marker/mechanism
11158	23973	MESH:D020258	marker/mechanism
11159	23973	MESH:D002547	marker/mechanism
11160	23973	MESH:D050171	marker/mechanism
11161	23973	MESH:D001766	marker/mechanism
11162	23973	MESH:D065626	marker/mechanism
11163	23973	MESH:D063766	marker/mechanism
11164	23973	MESH:D048629	marker/mechanism
11165	23973	MESH:D010190	marker/mechanism
11166	23973	MESH:D019970	marker/mechanism
11167	23973	MESH:D011014	marker/mechanism
11168	23973	MESH:D051436	marker/mechanism
11169	23973	MESH:D014545	marker/mechanism
11170	23973	MESH:D010510	marker/mechanism
11171	23973	MESH:D001862	marker/mechanism
11172	23973	MESH:D011507	marker/mechanism
11173	23973	MESH:D006996	marker/mechanism
11174	23973	MESH:D004646	marker/mechanism
11175	23973	MESH:D046449	marker/mechanism
11176	23973	MESH:D020078	marker/mechanism
11177	23973	MESH:D000067877	marker/mechanism
11178	23973	MESH:D018488	marker/mechanism
11179	23973	MESH:D011470	marker/mechanism
11180	23973	MESH:D020734	marker/mechanism
11181	23973	MESH:D044882	marker/mechanism
11182	23973	MESH:D019954	marker/mechanism
11183	23973	MESH:D005317	marker/mechanism
11184	23973	MESH:D000014	marker/mechanism
11185	23973	MESH:D006470	marker/mechanism
11186	23973	MESH:D056486	marker/mechanism
11187	23973	MESH:D011236	marker/mechanism
11188	23973	MESH:D019958	marker/mechanism
11189	23973	MESH:D009461	marker/mechanism
11190	23973	MESH:D003924	marker/mechanism
11191	23973	MESH:D002340	marker/mechanism
11192	23973	MESH:D009374	marker/mechanism
11193	23973	MESH:D008107	marker/mechanism
11194	23973	MESH:D002105	marker/mechanism
11499	23995	MESH:D006099	marker/mechanism
11503	104727	MESH:D008107	marker/mechanism
11504	104727	MESH:D012208	marker/mechanism
11694	3028194	MESH:D010146	therapeutic
11695	3028194	MESH:D004833	marker/mechanism
11696	3028194	MESH:D009336	marker/mechanism
11697	3028194	MESH:D009205	marker/mechanism
11698	3028194	MESH:D012735	marker/mechanism
11699	3028194	MESH:D009127	marker/mechanism
11700	3028194	MESH:D009459	marker/mechanism
11701	3028194	MESH:D002032	therapeutic
11702	3028194	MESH:D006330	marker/mechanism
11703	3028194	MESH:D004830	marker/mechanism
11704	3028194	MESH:D001008	therapeutic
11705	3028194	MESH:D008881	therapeutic
11706	3028194	MESH:D004409	marker/mechanism
11707	3028194	MESH:D009410	marker/mechanism
11708	3028194	MESH:D006212	marker/mechanism
11709	3028194	MESH:D010024	marker/mechanism
11710	3028194	MESH:D006973	marker/mechanism
11711	3028194	MESH:D011605	therapeutic
11712	3028194	MESH:D019964	therapeutic
11713	3028194	MESH:D003560	marker/mechanism
11714	3028194	MESH:D012148	marker/mechanism
11715	3028194	MESH:D003967	marker/mechanism
11716	3028194	MESH:D012640	marker/mechanism
11717	3028194	MESH:D003865	therapeutic
11718	3028194	MESH:D020018	marker/mechanism
11719	3028194	MESH:D018376	marker/mechanism
11720	3028194	MESH:D006973	therapeutic
11721	3028194	MESH:D009069	marker/mechanism
11722	3028194	MESH:D001264	marker/mechanism
11723	3028194	MESH:D011041	marker/mechanism
11724	3028194	MESH:D006332	marker/mechanism
11725	3028194	MESH:D006961	marker/mechanism
11726	3028194	MESH:D013009	marker/mechanism
11727	3028194	MESH:D009127	therapeutic
11728	3028194	MESH:D002032	marker/mechanism
11729	3028194	MESH:D015746	marker/mechanism
11730	3028194	MESH:D007674	marker/mechanism
11731	3028194	MESH:D007037	marker/mechanism
11732	3028194	MESH:D007644	marker/mechanism
11733	3028194	MESH:D018366	marker/mechanism
11734	3028194	MESH:D002311	marker/mechanism
11735	3028194	MESH:D012871	marker/mechanism
11736	3028194	MESH:D003711	marker/mechanism
11737	3028194	MESH:D009336	therapeutic
11738	3028194	MESH:D017096	therapeutic
11739	3028194	MESH:D011596	marker/mechanism
11740	3028194	MESH:D020820	marker/mechanism
11741	3028194	MESH:D006816	therapeutic
11742	3028194	MESH:D020795	marker/mechanism
11743	3028194	MESH:D012559	therapeutic
11744	3028194	MESH:D002318	marker/mechanism
11745	3028194	MESH:D002194	marker/mechanism
11746	3028194	MESH:D050197	marker/mechanism
11747	3028194	MESH:D014987	marker/mechanism
11748	3028194	MESH:D002819	marker/mechanism
11749	3028194	MESH:D006130	marker/mechanism
11750	3028194	MESH:D006331	marker/mechanism
11751	3028194	MESH:D007676	marker/mechanism
11752	3028194	MESH:D009207	marker/mechanism
11753	3028194	MESH:D011297	marker/mechanism
11754	3028194	MESH:D014012	marker/mechanism
11755	3028194	MESH:D011248	marker/mechanism
11756	3028194	MESH:D005923	marker/mechanism
11757	3028194	MESH:D009436	marker/mechanism
11758	3028194	MESH:D009123	marker/mechanism
11759	3028194	MESH:D000419	marker/mechanism
11760	3028194	MESH:D013959	marker/mechanism
11761	3028194	MESH:D006980	marker/mechanism
11762	3028194	MESH:D002658	marker/mechanism
11763	3028194	MESH:D000757	marker/mechanism
11764	3028194	MESH:D014202	marker/mechanism
11765	3028194	MESH:D051437	marker/mechanism
11766	3028194	MESH:D006261	marker/mechanism
11767	3028194	MESH:D014474	marker/mechanism
11768	3028194	MESH:D006073	therapeutic
11769	3028194	MESH:D000647	therapeutic
11770	3028194	MESH:D003866	marker/mechanism
11771	3028194	MESH:D007859	marker/mechanism
11772	3028194	MESH:D006970	marker/mechanism
11773	3028194	MESH:D001523	therapeutic
11774	3028194	MESH:D012021	marker/mechanism
11775	3028194	MESH:D007022	marker/mechanism
11776	3028194	MESH:D005128	marker/mechanism
11777	3028194	MESH:D013375	therapeutic
11778	3028194	MESH:D017109	marker/mechanism
11779	3028194	MESH:D012798	marker/mechanism
11780	3028194	MESH:D007172	marker/mechanism
11781	3028194	MESH:D020225	marker/mechanism
11782	3028194	MESH:D004437	marker/mechanism
11783	3028194	MESH:D015430	marker/mechanism
11784	3028194	MESH:D015535	marker/mechanism
11785	3028194	MESH:D001927	marker/mechanism
11786	3028194	MESH:D002526	marker/mechanism
11787	3028194	MESH:D005767	marker/mechanism
11788	3028194	MESH:D007177	therapeutic
11789	3028194	MESH:D001282	marker/mechanism
11790	3028194	MESH:D011595	marker/mechanism
11791	3028194	MESH:D000855	marker/mechanism
11792	3028194	MESH:D014511	therapeutic
11793	3028194	MESH:D012848	marker/mechanism
11794	3028194	MESH:D005334	therapeutic
11795	3028194	MESH:D049188	marker/mechanism
11796	3028194	MESH:D010302	marker/mechanism
11797	3028194	MESH:D051346	marker/mechanism
11798	3028194	MESH:D000208	therapeutic
11799	3028194	MESH:D020233	marker/mechanism
11800	3028194	MESH:D013981	marker/mechanism
11801	3028194	MESH:D002389	marker/mechanism
11802	3028194	MESH:D054537	marker/mechanism
11803	3028194	MESH:D001930	marker/mechanism
11804	3028194	MESH:D002389	therapeutic
11805	3028194	MESH:D002653	therapeutic
11806	3028194	MESH:D001259	marker/mechanism
11807	3028194	MESH:D003027	marker/mechanism
11808	3028194	MESH:D062787	marker/mechanism
11809	3028194	MESH:D006333	marker/mechanism
11810	3028194	MESH:D000741	marker/mechanism
11811	3028194	MESH:D009389	marker/mechanism
11812	3028194	MESH:D019966	marker/mechanism
11813	3028194	MESH:D003128	marker/mechanism
11814	3028194	MESH:D006831	marker/mechanism
11815	3028194	MESH:D017590	marker/mechanism
11816	3028194	MESH:D005334	marker/mechanism
11817	3028194	MESH:D001146	marker/mechanism
11818	3028194	MESH:D009765	marker/mechanism
11819	3028194	MESH:D016574	marker/mechanism
11820	3028194	MESH:D009468	marker/mechanism
11821	3028194	MESH:D002526	therapeutic
11822	3028194	MESH:D064420	marker/mechanism
11823	3028194	MESH:D003248	marker/mechanism
11824	3028194	MESH:D020234	marker/mechanism
11825	3028194	MESH:D013610	marker/mechanism
11826	3028194	MESH:D009771	therapeutic
11827	3028194	MESH:D001037	marker/mechanism
11828	3028194	MESH:D013375	marker/mechanism
11829	3028194	MESH:D005076	marker/mechanism
11830	3028194	MESH:D006327	marker/mechanism
11831	3028194	MESH:D013064	marker/mechanism
11832	3028194	MESH:D007003	marker/mechanism
11833	3028194	MESH:D013342	marker/mechanism
11834	3028194	MESH:D000647	marker/mechanism
11835	3028194	MESH:D008569	marker/mechanism
11836	3028194	MESH:D054138	marker/mechanism
11837	3028194	MESH:D011141	marker/mechanism
11838	3028194	MESH:D014202	therapeutic
11839	3028194	MESH:D019956	marker/mechanism
11840	3028194	MESH:D007232	marker/mechanism
11841	3028194	MESH:D009157	marker/mechanism
11842	3028194	MESH:D058186	marker/mechanism
11843	3028194	MESH:D002012	marker/mechanism
11844	3028194	MESH:D006948	therapeutic
11845	3028194	MESH:D013733	therapeutic
11846	3028194	MESH:D004195	marker/mechanism
11847	3028194	MESH:D012804	marker/mechanism
11848	3028194	MESH:D000138	marker/mechanism
11849	3028194	MESH:D003693	marker/mechanism
11850	3028194	MESH:D012560	therapeutic
11851	3028194	MESH:D000544	marker/mechanism
11852	3028194	MESH:D001714	marker/mechanism
11853	3028194	MESH:D001480	marker/mechanism
11854	3028194	MESH:D006943	marker/mechanism
11855	3028194	MESH:D007683	marker/mechanism
11856	3028194	MESH:D006948	marker/mechanism
11857	3028194	MESH:D006042	marker/mechanism
11858	3028194	MESH:D006976	marker/mechanism
11859	3028194	MESH:D006955	marker/mechanism
11860	3028194	MESH:D009422	marker/mechanism
11861	3028194	MESH:D053158	marker/mechanism
11862	3028194	MESH:D014839	marker/mechanism
11863	3028194	MESH:D019956	therapeutic
11864	3028194	MESH:D006323	marker/mechanism
11865	3028194	MESH:D011565	marker/mechanism
11866	3028194	MESH:D005921	marker/mechanism
11867	3028194	MESH:D001072	marker/mechanism
11868	3028194	MESH:D004487	marker/mechanism
11869	3028194	MESH:D018149	marker/mechanism
11870	3028194	MESH:D012652	therapeutic
11871	3028194	MESH:D013226	marker/mechanism
11872	3028194	MESH:D003221	marker/mechanism
11873	3028194	MESH:D004421	marker/mechanism
11874	3028194	MESH:D005315	marker/mechanism
11875	3028194	MESH:D020258	marker/mechanism
11876	3028194	MESH:D010300	marker/mechanism
11877	3028194	MESH:D011618	therapeutic
11878	3028194	MESH:D002547	marker/mechanism
11879	3028194	MESH:D018476	marker/mechanism
11880	3028194	MESH:D053840	marker/mechanism
11881	3028194	MESH:D018908	marker/mechanism
11882	3028194	MESH:D002375	marker/mechanism
11883	3028194	MESH:D009759	marker/mechanism
11884	3028194	MESH:D001766	marker/mechanism
11885	3028194	MESH:D009886	marker/mechanism
11886	3028194	MESH:D003490	marker/mechanism
11887	3028194	MESH:D005221	marker/mechanism
11888	3028194	MESH:D015428	therapeutic
11889	3028194	MESH:D015433	marker/mechanism
11890	3028194	MESH:D009202	marker/mechanism
11891	3028194	MESH:D019964	marker/mechanism
11892	3028194	MESH:D012640	therapeutic
11893	3028194	MESH:D008575	therapeutic
11894	3028194	MESH:D019955	therapeutic
11895	3028194	MESH:D006561	therapeutic
11896	3028194	MESH:D003072	marker/mechanism
11897	3028194	MESH:D009325	marker/mechanism
11898	3028194	MESH:D051436	marker/mechanism
11899	3028194	MESH:D011507	marker/mechanism
11900	3028194	MESH:D002546	marker/mechanism
11901	3028194	MESH:D013575	marker/mechanism
11902	3028194	MESH:D007249	therapeutic
11903	3028194	MESH:D003680	marker/mechanism
11904	3028194	MESH:D002524	marker/mechanism
11905	3028194	MESH:D006932	marker/mechanism
11906	3028194	MESH:D053609	marker/mechanism
11907	3028194	MESH:D003704	marker/mechanism
11908	3028194	MESH:D007964	marker/mechanism
11909	3028194	MESH:D014786	marker/mechanism
11910	3028194	MESH:D020230	marker/mechanism
11911	3028194	MESH:D004401	marker/mechanism
11912	3028194	MESH:D006934	marker/mechanism
11913	3028194	MESH:D012893	marker/mechanism
11914	3028194	MESH:D004827	marker/mechanism
11915	3028194	MESH:D002349	marker/mechanism
11916	3028194	MESH:D006201	marker/mechanism
11917	3028194	MESH:D009203	therapeutic
11918	3028194	MESH:D010264	marker/mechanism
11919	3028194	MESH:D010409	therapeutic
11920	3028194	MESH:D012206	marker/mechanism
11921	3028194	MESH:D014511	marker/mechanism
11922	3028194	MESH:D004775	marker/mechanism
11923	3028194	MESH:D000690	therapeutic
11924	3028194	MESH:D019954	marker/mechanism
11925	3028194	MESH:D002493	marker/mechanism
11926	3028194	MESH:D009395	marker/mechanism
11927	3028194	MESH:D015835	marker/mechanism
11928	3028194	MESH:D019958	therapeutic
11929	3028194	MESH:D002637	marker/mechanism
11930	3028194	MESH:D006944	marker/mechanism
11931	3028194	MESH:D018500	marker/mechanism
11932	3028194	MESH:D001523	marker/mechanism
11933	3028194	MESH:D056486	marker/mechanism
11934	3028194	MESH:D003866	therapeutic
11935	3028194	MESH:D004244	marker/mechanism
11936	3028194	MESH:D013035	therapeutic
11937	3028194	MESH:D000141	marker/mechanism
11938	3028194	MESH:D011559	marker/mechanism
